,timestamp,generator___mechanical___speed,generator___temperature,turbine_data___electrical___power_production,met_sensors___mechanical___wind_speed,met_sensors___temperature___ambient
2464,2012-07-01 09:41:06,0.0004027277,,-0.0033104676,0.63183594,
2465,2012-07-01 09:41:07,-0.00014888405,,-0.0047992887,0.59472656,
2466,2012-07-01 09:41:08,0.0005955362,,-0.0016336382,0.55371094,
2467,2012-07-01 09:41:09,0.0006694044,,-0.0035848578,0.5205078,
2468,2012-07-01 09:41:10,-0.00058301614,,-0.0033180895,0.51123047,
2469,2012-07-01 09:41:11,-0.00019061749,,-0.0021849594,0.56347656,
2470,2012-07-01 09:41:12,-0.0012469952,,-0.0031351626,0.49829102,
2471,2012-07-01 09:41:13,0.0009940906,,-0.0025381097,0.5708008000000001,
2472,2012-07-01 09:41:14,0.0007729033,,-0.0036941057,0.58251953,
2473,2012-07-01 09:41:15,0.0014690171,,-0.00077235774,0.63623047,
2474,2012-07-01 09:41:16,-0.00079752604,,-0.0057266259999999,0.6123046999999999,
2475,2012-07-01 09:41:17,-0.0009949253,,-0.0039100609999999,0.5786133000000001,
2476,2012-07-01 09:41:18,0.00052834535,,-0.0031732724,0.5917969,
2477,2012-07-01 09:41:19,0.0026792867999999,,-0.0016755589999999,0.5756836,
2478,2012-07-01 09:41:20,0.0011468349,,-0.003930386,0.5834961,
2479,2012-07-01 09:41:21,-0.001176883,,-0.001218877,0.61621094,
2480,2012-07-01 09:41:22,-0.0012812166,,-0.0027489837,0.65185547,
2481,2012-07-01 09:41:23,-0.00064352964,,-0.0036102643,0.5864258000000001,
2482,2012-07-01 09:41:24,-0.0013938969,,-0.0041565043,0.5800781,
2483,2012-07-01 09:41:25,0.0007507846,,-0.004039634,0.53808594,
2484,2012-07-01 09:41:26,0.0015224359,,-0.003379065,0.52734375,
2485,2012-07-01 09:41:27,0.0017878604999999,,-0.0036763211,0.57666016,
2486,2012-07-01 09:41:28,0.0011368189,,-0.004469004,0.5415039,
2487,2012-07-01 09:41:29,-0.000904781,,-0.0017759147,0.5600586,
2488,2012-07-01 09:41:30,0.0017644898,,-0.0030259145,0.5488281,
2489,2012-07-01 09:41:31,5.3894823e-06,,-0.004834858,0.55615234,
2490,2012-07-01 09:41:32,0.0004037710299999,,-0.003648374,0.5175781,
2491,2012-07-01 09:41:33,-3.0569747e-05,,-0.0004363566999999,0.5341796999999999,
2492,2012-07-01 09:41:34,-0.0009723891,,-0.0030894309999999,0.49829102,
2493,2012-07-01 09:41:35,0.0005442041,,-0.0029039634,0.4482422,
2494,2012-07-01 09:41:36,-0.00015702206,,-0.0039481707,0.42138672,
2495,2012-07-01 09:41:37,0.001958133,,-0.003683943,0.42285156,
2496,2012-07-01 09:41:38,-0.0010475094,,-0.0041768295,0.5942383000000001,
2497,2012-07-01 09:41:39,0.0005800948,,-0.0021239838,0.5727539,
2498,2012-07-01 09:41:40,0.001171875,,-0.0022535569,0.58691406,
2499,2012-07-01 09:41:41,0.0012611846,,-0.0030945123,0.56933594,
2500,2012-07-01 09:41:42,0.0011393229,,-0.0031529471999999,0.5175781,
2501,2012-07-01 09:41:43,0.00239383,,-0.002886179,0.578125,
2502,2012-07-01 09:41:44,0.00052834535,,-0.0043597559999999,0.5625,
2503,2012-07-01 09:41:45,0.00035076955,,-0.0034705284,0.5317383000000001,
2504,2012-07-01 09:41:46,0.0019848424,,-0.0046875,0.55126953,
2505,2012-07-01 09:41:47,0.0008647169,46.28125,-0.0042047766,0.55566406,
2506,2012-07-01 09:41:48,0.0011242989,46.25,-0.0018178354,0.52978516,
2507,2012-07-01 09:41:49,-0.0014264489,46.46875,-0.003015752,0.59765625,
2508,2012-07-01 09:41:50,0.0004200471,46.4375,-0.004311484,0.63183594,
2509,2012-07-01 09:41:51,0.00031028813,46.375,-0.005094004,0.6376953000000001,
2510,2012-07-01 09:41:52,-0.0008513622,46.1875,-0.0042276423999999,0.61376953,
2511,2012-07-01 09:41:53,0.0006723257,,-0.0037525406,0.5932616999999999,
2512,2012-07-01 09:41:54,0.000101881764,,-0.003523882,0.61621094,
2513,2012-07-01 09:41:55,-0.0033820779999999,46.21875,-0.0029827235,0.5913086,
2514,2012-07-01 09:41:56,0.0003486829,46.21875,-0.0031656503999999,0.59472656,
2515,2012-07-01 09:41:57,-0.0005533854,46.21875,-0.0028836383,0.48706055,
2516,2012-07-01 09:41:58,-0.0007315872,46.34375,-0.002754065,0.47436523,
2517,2012-07-01 09:41:59,-0.0010208,46.53125,-0.0031377033,0.5932616999999999,
2518,2012-07-01 09:42:00,0.0028278579,46.4375,-0.003648374,0.60058594,
2519,2012-07-01 09:42:01,0.00030841012,46.15625,-0.002012195,0.6069336,
2520,2012-07-01 09:42:02,-0.00086805556,46.5625,-0.004098069,0.5595703000000001,
2521,2012-07-01 09:42:03,0.00037643564,46.5625,-0.00410315,0.54052734,
2522,2012-07-01 09:42:04,-0.0016618256,46.25,-0.000984502,0.48901367,
2523,2012-07-01 09:42:05,-0.0006214109,46.4375,-0.0035365853,0.48657227,
2524,2012-07-01 09:42:06,0.00063601765,46.28125,-0.0017238313,0.45825195,
2525,2012-07-01 09:42:07,-0.0016084068,46.5,-0.0018661077,0.42871094,
2526,2012-07-01 09:42:08,0.0005976229,46.625,-0.004410569,0.49023438,
2527,2012-07-01 09:42:09,0.00042985444,46.1875,-0.004260671,0.5761719,
2528,2012-07-01 09:42:10,-0.0008279914599999,46.21875,-0.0024072663,0.57714844,
2529,2012-07-01 09:42:11,0.0013746995,46.5,-0.0023246952,0.66259766,
2530,2012-07-01 09:42:12,0.0008780716,46.15625,-0.002906504,0.66796875,
2531,2012-07-01 09:42:13,0.00030945346,46.3125,-0.0017035060999999,0.64404297,
2532,2012-07-01 09:42:14,-0.00065479765,46.25,-0.0016107723,0.50341797,
2533,2012-07-01 09:42:15,-0.0013788729,46.375,-0.004738313,0.5073242,
2534,2012-07-01 09:42:16,-0.001572516,46.25,-0.0042073173,0.47192383,
2535,2012-07-01 09:42:17,-0.0015683427,46.09375,-0.0043267277,0.46557617,
2536,2012-07-01 09:42:18,0.0021701389999999,46.3125,-0.0026295732,0.42163086,
2537,2012-07-01 09:42:19,-0.0008705595399999,46.40625,-0.0027921747,0.5332031,
2538,2012-07-01 09:42:20,-0.0003251035,46.375,-0.0035492887,0.4831543,
2539,2012-07-01 09:42:21,-0.000116644966,46.40625,-0.0027439024,0.48413086,
2540,2012-07-01 09:42:22,0.00051999866,46.09375,-0.0030716464,0.46655273,
2541,2012-07-01 09:42:23,0.0028912928,46.3125,-0.0050330283,0.49658203,
2542,2012-07-01 09:42:24,0.0008964343,46.25,-0.0019143801,0.5751953000000001,
2543,2012-07-01 09:42:25,0.0005759215,46.25,-0.0039862804,0.57128906,
2544,2012-07-01 09:42:26,-0.0006468683,46.625,-0.0032799796,0.56689453,
2545,2012-07-01 09:42:27,0.0022786458,,-0.0037398373,0.47998047,
2546,2012-07-01 09:42:28,0.0001999031799999,,-0.004476626,0.38623047,
2547,2012-07-01 09:42:29,0.0007958567,,-0.002949695,0.35742188,
2548,2012-07-01 09:42:30,0.0007219885,,-0.0030995935999999,0.37548828,19.796875
2549,2012-07-01 09:42:31,0.0019447783,,-0.0030411584,0.56152344,19.875
2550,2012-07-01 09:42:32,-0.0006264189,,-0.0030691058,0.625,19.9375
2551,2012-07-01 09:42:33,0.00012467866,,-0.0046646344,0.57128906,19.921875
2552,2012-07-01 09:42:34,-0.0005583933999999,,-0.002112551,0.49072266,19.921875
2553,2012-07-01 09:42:35,0.0021183894,,-0.0033384147,0.51171875,19.875
2554,2012-07-01 09:42:36,0.0004636585,,-0.005609756,0.52246094,19.953125
2555,2012-07-01 09:42:37,0.0013479901,,-0.0016031504,0.53466797,19.921875
2556,2012-07-01 09:42:38,0.003079928,,-0.004280996,0.6254883000000001,19.90625
2557,2012-07-01 09:42:39,0.004677484,,-0.001312246,0.63378906,19.796875
2558,2012-07-01 09:42:40,0.0027260282,,-0.0047052846999999,0.6123046999999999,19.71875
2559,2012-07-01 09:42:41,0.0004937066,,-0.0031605691,0.6098633000000001,19.8125
2560,2012-07-01 09:42:42,4.0090184e-05,,-0.003081809,0.60253906,19.796875
2561,2012-07-01 09:42:43,-0.0005596454,,-0.0015409045,0.65722656,19.796875
2562,2012-07-01 09:42:44,0.0006305923,,-0.0024110773,0.70751953,19.921875
2563,2012-07-01 09:42:45,-9.979509e-05,,-0.003226626,0.6743164,19.671875
2564,2012-07-01 09:42:46,0.001164363,,-0.0035111788,0.58691406,19.75
2565,2012-07-01 09:42:47,-0.0005859375,,-0.0031097562,0.46899414,19.796875
2566,2012-07-01 09:42:48,0.0004999666,,-0.002585112,0.5239258,19.90625
2567,2012-07-01 09:42:49,0.0026943109,,-0.001784807,0.49560547,19.921875
2568,2012-07-01 09:42:50,0.001721087,,-0.0018292682999999,0.54345703,19.71875
2569,2012-07-01 09:42:51,0.0014623398,,-0.0032571137,0.5185547,19.734375
2570,2012-07-01 09:42:52,-0.0008730636,,-0.0034705284,0.48608398,19.734375
2571,2012-07-01 09:42:53,0.0022686298,,-0.0024034553,0.5517578000000001,19.71875
2572,2012-07-01 09:42:54,0.0019481169,,-0.002761687,0.49047852,19.71875
2573,2012-07-01 09:42:55,0.00024539264,,-0.0020719003,0.5131836,19.71875
2574,2012-07-01 09:42:56,0.003195112,,-0.0038541667,0.5415039,19.6875
2575,2012-07-01 09:42:57,0.0010483441,,-0.0022395833,0.62060547,19.734375
2576,2012-07-01 09:42:58,-0.0008208967599999,,-0.00034425812,0.5727539,
2577,2012-07-01 09:42:59,0.0025791265,,-0.0033612805,0.5498046999999999,
2578,2012-07-01 09:43:00,-0.002150107,,-0.0041133129999999,0.5961914,
2579,2012-07-01 09:43:01,0.0018579726999999,,-0.0032799796,0.5703125,
2580,2012-07-01 09:43:02,0.0035924145,,-0.0032723576,0.5522461,
2581,2012-07-01 09:43:03,-0.0009264824,,-0.0022624491,0.5053711,
2582,2012-07-01 09:43:04,0.0024522569,,-0.0037957318,0.66552734,
2583,2012-07-01 09:43:05,-0.0004711705299999,,-0.0017797257,0.61328125,
2584,2012-07-01 09:43:06,-0.00038791233,,-0.006107724,0.5522461,
2585,2012-07-01 09:43:07,0.001053352,,-0.004311484,0.54248047,
2586,2012-07-01 09:43:08,-0.00019729484,,-0.002870935,0.5629883000000001,
2587,2012-07-01 09:43:09,0.0018028845999999,,-0.0032418699,0.56884766,
2588,2012-07-01 09:43:10,-0.0012444912,,-0.0035467479999999,0.61865234,
2589,2012-07-01 09:43:11,8.085854e-05,,-0.0037423779999999,0.56689453,
2590,2012-07-01 09:43:12,0.0012645232,,-0.0030995935999999,0.5595703000000001,
2591,2012-07-01 09:43:13,0.0015474759,,-0.004496951,0.5307616999999999,
2592,2012-07-01 09:43:14,0.0004807692299999,,-0.0040091462,0.49731445,
2593,2012-07-01 09:43:15,0.0030298478,,-0.0003180576599999,0.5410156,
2594,2012-07-01 09:43:16,-5.7226980000000005e-05,,-0.0030030487,0.47802734,
2595,2012-07-01 09:43:17,-0.0005926149,,-0.0027642276,0.5600586,
2596,2012-07-01 09:43:18,0.0014097556,,-0.0031122968,0.48413086,
2597,2012-07-01 09:43:19,-0.0011025975,,-0.0008561991999999,0.4736327999999999,
2598,2012-07-01 09:43:20,0.00048911595,,-0.0037728657,0.53515625,
2599,2012-07-01 09:43:21,0.0025540865,,-0.002972561,0.5136719,
2600,2012-07-01 09:43:22,0.00014387604,,-0.0016183942999999,0.44335938,
2601,2012-07-01 09:43:23,0.0020449385,,-0.0049949185999999,0.46704102,
2602,2012-07-01 09:43:24,-0.001829594,,-0.0018102133999999,0.57910156,
2603,2012-07-01 09:43:25,-0.0009707197999999,,-0.0029852641999999,0.5234375,
2604,2012-07-01 09:43:26,0.00062892295,,-0.0028836383,0.6191406,
2605,2012-07-01 09:43:27,0.0012603499,,-0.0022167175,0.640625,
2606,2012-07-01 09:43:28,-0.0019898504999999,46.03125,-0.0027566056,0.58691406,
2607,2012-07-01 09:43:29,0.00037142762,46.15625,-0.0021506606,0.63378906,
2608,2012-07-01 09:43:30,-0.0027560764,46.375,-0.0020693596,0.49829102,
2609,2012-07-01 09:43:31,-0.00013281667,46.125,-0.0044715446,0.5209961,
2610,2012-07-01 09:43:32,0.00027898804,46.15625,-0.004039634,0.5253906,
2611,2012-07-01 09:43:33,0.0026876334999999,46.0,-0.003015752,0.51464844,19.8125
2612,2012-07-01 09:43:34,0.0008638822,46.125,-0.0028328253,0.5605469,19.734375
2613,2012-07-01 09:43:35,-1.1567988e-05,46.15625,-0.0009368648,0.6665039,19.78125
2614,2012-07-01 09:43:36,-0.0008476061599999,46.0,-0.0028810976,0.65283203,19.71875
2615,2012-07-01 09:43:37,0.0029079859999999,46.28125,-0.00601626,0.609375,19.71875
2616,2012-07-01 09:43:38,-0.0004064837,46.0625,-0.005160061,0.6074219,19.8125
2617,2012-07-01 09:43:39,-0.00035786425,46.125,-0.004347053,0.5595703000000001,19.703125
2618,2012-07-01 09:43:40,-0.0031917735,46.25,-0.0046544718,0.56884766,19.671875
2619,2012-07-01 09:43:41,-0.0014406382999999,46.21875,-0.0017975101999999,0.5683594,19.734375
2620,2012-07-01 09:43:42,0.00059637084,46.15625,-0.002059197,0.5854491999999999,19.78125
2621,2012-07-01 09:43:43,-0.00022494324,46.28125,-0.0027591463,0.57177734,19.703125
2622,2012-07-01 09:43:44,-0.00027398003,46.09375,-0.0033257115,0.5913086,19.671875
2623,2012-07-01 09:43:45,-0.0006017962,46.0,-0.0014989837,0.6894531,19.6875
2624,2012-07-01 09:43:46,0.0010483441,46.1875,-0.0034349593,0.67089844,19.71875
2625,2012-07-01 09:43:47,0.0014272835999999,46.375,-0.005457317,0.6381836,19.6875
2626,2012-07-01 09:43:48,0.0003401275299999,46.03125,-0.0029598577,0.5883789,19.71875
2627,2012-07-01 09:43:49,0.0012311365,46.6875,-0.0016120427,0.6269531,19.71875
2628,2012-07-01 09:43:50,-0.0019264155999999,46.09375,-0.0026600609999999,0.64453125,19.796875
2629,2012-07-01 09:43:51,-0.0021851629,46.21875,-0.0033231708,0.6176758000000001,19.65625
2630,2012-07-01 09:43:52,0.0013296273999999,46.0625,-0.0024771339999999,0.5942383000000001,19.734375
2631,2012-07-01 09:43:53,0.00022953392,46.03125,-0.0030894309999999,0.5288086,19.71875
2632,2012-07-01 09:43:54,0.0005112345999999,46.125,-0.0031148375,0.52783203,19.6875
2633,2012-07-01 09:43:55,0.003011485,46.125,-0.0026422765,0.6040039,19.75
2634,2012-07-01 09:43:56,0.004223424,46.15625,-0.0032215446999999,0.61621094,19.65625
2635,2012-07-01 09:43:57,-0.00075495796,46.15625,-0.0005055894,0.52685547,19.71875
2636,2012-07-01 09:43:58,-0.0004427918,46.3125,-0.0029166667,0.5883789,19.6875
2637,2012-07-01 09:43:59,0.002126736,46.0,-0.004039634,0.5683594,
2638,2012-07-01 09:44:00,0.0008204794,46.21875,-0.002531758,0.53564453,
2639,2012-07-01 09:44:01,-0.00024476662,45.96875,-0.0031224594,0.5527344,
2640,2012-07-01 09:44:02,-0.0008730636,,-0.002132876,0.55078125,
2641,2012-07-01 09:44:03,0.0010208,,-0.0023577236999999,0.5439453000000001,
2642,2012-07-01 09:44:04,0.0019748264,,-0.003902439,0.48266602,
2643,2012-07-01 09:44:05,0.0014181023,,-0.0039049796999999,0.5786133000000001,
2644,2012-07-01 09:44:06,0.0029263487,,-0.003191057,0.5229492,
2645,2012-07-01 09:44:07,-0.0019464476,,-0.002195122,0.53027344,
2646,2012-07-01 09:44:08,0.00020658053,,-0.00523374,0.6020508000000001,
2647,2012-07-01 09:44:09,0.00075620995,,-0.0023259656,0.62060547,
2648,2012-07-01 09:44:10,0.0026525774,,-0.0031885162,0.61865234,
2649,2012-07-01 09:44:11,0.0009364983999999,,-0.003386687,0.6303711,
2650,2012-07-01 09:44:12,-0.0010808961,,-0.0029903455,0.5214844,
2651,2012-07-01 09:44:13,0.0030548878,,-0.0040218495,0.4423827999999999,
2652,2012-07-01 09:44:14,0.0024121928,,-0.004362297,0.49121094,
2653,2012-07-01 09:44:15,0.0027761084,,-0.0041082315,0.60009766,
2654,2012-07-01 09:44:16,0.0007495325999999,,-0.0039939024,0.70703125,
2655,2012-07-01 09:44:17,-0.0007278311999999,,-0.0028023373,0.7167969,
2656,2012-07-01 09:44:18,-0.0016968817,,-0.0028074185999999,0.69970703,
2657,2012-07-01 09:44:19,-0.0022869925,,-0.00496189,0.6333008000000001,
2658,2012-07-01 09:44:20,0.0025941506,,-0.0035746952,0.63183594,
2659,2012-07-01 09:44:21,0.00014325003,,-0.0024784044,0.5864258000000001,
2660,2012-07-01 09:44:22,0.0015791934,,-0.0039151423,0.6152344,
2661,2012-07-01 09:44:23,0.0003964677,,-0.0027515243,0.63720703,
2662,2012-07-01 09:44:24,0.0003833216599999,,-0.005086382,0.6386719,
2663,2012-07-01 09:44:25,0.0002102322,,-0.0025228658,0.6176758000000001,
2664,2012-07-01 09:44:26,9.6769414e-05,,-0.003074187,0.6035156,
2665,2012-07-01 09:44:27,0.00064102566,,-0.001511687,0.65185547,
2666,2012-07-01 09:44:28,0.0010216347,,-0.0041768295,0.6230469,
2667,2012-07-01 09:44:29,0.00063601765,,-0.0029039634,0.59814453,
2668,2012-07-01 09:44:30,1.1894031e-05,,-0.00472561,0.5908203000000001,
2669,2012-07-01 09:44:31,0.00042150775,,-0.0043343496999999,0.5019531,
2670,2012-07-01 09:44:32,-0.0028695913,,-0.0029242886,0.51220703,
2671,2012-07-01 09:44:33,6.906885e-05,,-0.0040015243,0.49047852,
2672,2012-07-01 09:44:34,0.0018696581,,-0.0048577236,0.51660156,
2673,2012-07-01 09:44:35,-0.0013705262,,-0.0034425813,0.5488281,
2674,2012-07-01 09:44:36,-0.0014807024,,-0.0038211383,0.5229492,
2675,2012-07-01 09:44:37,0.0024839744,,-0.0028531504999999,0.45263672,
2676,2012-07-01 09:44:38,0.00036537627,,-0.005640244,0.42504883,
2677,2012-07-01 09:44:39,0.0016209268,,-0.0021303354,0.36621094,
2678,2012-07-01 09:44:40,0.0013605101,,-0.0022827743,0.47485352,
2679,2012-07-01 09:44:41,0.0005947015,,-0.0038998984,0.46118164,
2680,2012-07-01 09:44:42,-0.0021584535,,-0.003851626,0.48901367,
2681,2012-07-01 09:44:43,0.00090227695,,-0.00457063,0.5239258,
2682,2012-07-01 09:44:44,0.0016559829,,-0.0035264227,0.55029297,
2683,2012-07-01 09:44:45,0.0021083734,,-0.0039126016,0.49902344,
2684,2012-07-01 09:44:46,0.0014798678,,-0.0012576219,0.5493164,
2685,2012-07-01 09:44:47,0.0016609908999999,,-0.0030360771,0.49072266,
2686,2012-07-01 09:44:48,0.0012837206,,-0.00093114836,0.54589844,
2687,2012-07-01 09:44:49,-0.0015040732,,-0.0033561992,0.4909668,
2688,2012-07-01 09:44:50,-0.00021064954,,-0.00041507877,0.46362305,
2689,2012-07-01 09:44:51,-0.0021935096,,-0.0041387193,0.42236328,
2690,2012-07-01 09:44:52,0.00241887,,-0.0030767277,0.44580078,
2691,2012-07-01 09:44:53,0.0026342146999999,,-0.002569868,0.46313477,
2692,2012-07-01 09:44:54,-0.0010683761,,-0.0024326728,0.48266602,
2693,2012-07-01 09:44:55,-0.0010099492999999,,-0.0017975101999999,0.49560547,
2694,2012-07-01 09:44:56,0.0029680821999999,,-0.0036686991999999,0.5136719,
2695,2012-07-01 09:44:57,0.0005208333599999,,-0.004151423,0.58203125,
2696,2012-07-01 09:44:58,-0.0008526142,,-0.0031478659,0.59228516,
2697,2012-07-01 09:44:59,-0.0028211804999999,,-0.002496189,0.5644531,
2698,2012-07-01 09:45:00,0.001189403,,-0.0033689025,0.61328125,
2699,2012-07-01 09:45:01,-0.0005759215,,-0.004273374,0.61279297,
2700,2012-07-01 09:45:02,0.00022160457,,-0.0016209349,0.625,
2701,2012-07-01 09:45:03,-0.0034788996,,-0.0027439024,0.60302734,
2702,2012-07-01 09:45:04,0.001186899,46.40625,-0.0031478659,0.58691406,
2703,2012-07-01 09:45:05,-0.0015140892,45.84375,-0.0028556910999999,0.57177734,
2704,2012-07-01 09:45:06,0.00033240684,46.28125,-0.003211382,0.5839844,
2705,2012-07-01 09:45:07,0.0013730301,46.0625,-0.003663618,0.5263671999999999,
2706,2012-07-01 09:45:08,-0.0008605435,46.03125,-0.0018597560999999,0.48876953,
2707,2012-07-01 09:45:09,-0.0009498531,46.34375,-0.0038414634999999,0.46826172,
2708,2012-07-01 09:45:10,0.0029079859999999,46.0,-0.0027769308,0.5541991999999999,
2709,2012-07-01 09:45:11,-0.0010450054,46.09375,-0.0029369919,0.60546875,
2710,2012-07-01 09:45:12,0.0002996461,46.0625,-0.003117378,0.5571289,
2711,2012-07-01 09:45:13,0.00052333734,46.09375,-0.004230183,0.50390625,
2712,2012-07-01 09:45:14,3.3099834e-05,46.15625,-0.0007425051,0.61035156,
2713,2012-07-01 09:45:15,0.0011401576,46.1875,-0.0033333334,0.5834961,
2714,2012-07-01 09:45:16,0.0014231102999999,45.90625,-0.002550813,0.45507812,
2715,2012-07-01 09:45:17,0.0010441707,46.125,-0.0031072154999999,0.5102539,
2716,2012-07-01 09:45:18,-0.0018813433999999,45.875,-0.0009133638,0.578125,
2717,2012-07-01 09:45:19,0.0011117789,45.9375,-0.0011858486,0.6542969,
2718,2012-07-01 09:45:20,0.0003065320999999,46.0,-0.0023310469,0.5571289,
2719,2012-07-01 09:45:21,-0.0002220219,46.125,-0.0023640753,0.51123047,
2720,2012-07-01 09:45:22,-0.0020282451999999,45.84375,-0.004964431,0.59277344,
2721,2012-07-01 09:45:23,-0.00051081734,46.28125,-0.0028938008,0.5253906,
2722,2012-07-01 09:45:24,0.0026943109,46.03125,-0.0027261178,0.5620116999999999,
2723,2012-07-01 09:45:25,0.0020950187,46.15625,-0.0016882622,0.5473633000000001,
2724,2012-07-01 09:45:26,0.0012570112,46.1875,-0.0019702744,0.5727539,
2725,2012-07-01 09:45:27,-1.93278e-05,45.9375,-0.0012233232,0.57470703,
2726,2012-07-01 09:45:28,-0.00014168503,46.03125,-0.003465447,0.61816406,
2727,2012-07-01 09:45:29,0.0022536058,46.125,-0.0041234754,0.58154297,
2728,2012-07-01 09:45:30,0.0008914263,45.9375,-0.0020147357,0.5415039,
2729,2012-07-01 09:45:31,-0.002550748,,-0.00292937,0.5151367,
2730,2012-07-01 09:45:32,0.0016267695,,-0.0025901932,0.5410156,
2731,2012-07-01 09:45:33,0.00279781,,-0.0034044716,0.46557617,
2732,2012-07-01 09:45:34,0.0013663528,,-0.0032012195,0.48583984,
2733,2012-07-01 09:45:35,-0.00012154864,,-0.0019677337,0.5253906,
2734,2012-07-01 09:45:36,-0.0001032902659999,,-0.0036890244,0.49121094,
2735,2012-07-01 09:45:37,0.000914797,,-0.002351372,0.4880371,
2736,2012-07-01 09:45:38,-0.00026813734,,-0.002437754,0.5415039,
2737,2012-07-01 09:45:39,0.0011944111,,-0.0026041667,0.49316406,
2738,2012-07-01 09:45:40,-0.0013563368,,-0.0028912602,0.4658202999999999,
2739,2012-07-01 09:45:41,-0.00026813734,,-0.0034552845,0.5024414,
2740,2012-07-01 09:45:42,0.0015224359,,-0.003429878,0.5444336,
2741,2012-07-01 09:45:43,-0.002398838,,-0.0018813516,0.5371094,
2742,2012-07-01 09:45:44,0.0001710027699999,,-0.0027337397999999,0.53271484,
2743,2012-07-01 09:45:45,0.0015090811999999,,-0.0031377033,0.51708984,
2744,2012-07-01 09:45:46,0.00044237447,,-0.0020884147,0.60058594,
2745,2012-07-01 09:45:47,0.0013646835,,-0.0025,0.61279297,
2746,2012-07-01 09:45:48,-0.00038686898,,-0.0036432927,0.53222656,
2747,2012-07-01 09:45:49,-0.00035807292,,-0.003488313,0.5214844,
2748,2012-07-01 09:45:50,-0.00020418086,,-0.003663618,0.53808594,
2749,2012-07-01 09:45:51,0.0010174613,,-0.003191057,0.5629883000000001,
2750,2012-07-01 09:45:52,0.0011184562,,-0.0048526422999999,0.55029297,
2751,2012-07-01 09:45:53,0.0015691773999999,,-0.0039354675,0.63134766,
2752,2012-07-01 09:45:54,0.0019197382,,-0.00453252,0.69140625,
2753,2012-07-01 09:45:55,-0.00029484674,,-0.0032469510999999,0.66259766,
2754,2012-07-01 09:45:56,-0.00027251936,,-0.0025800306,0.65722656,
2755,2012-07-01 09:45:57,0.00060430024,,-0.0024225101999999,0.6538086,
2756,2012-07-01 09:45:58,0.00053043204,,-0.004512195,0.67529297,
2757,2012-07-01 09:45:59,6.886018e-05,,-0.0037423779999999,0.6381836,
2758,2012-07-01 09:46:00,0.00037351428,,-0.0038541667,0.6191406,
2759,2012-07-01 09:46:01,-0.0013763688,,-0.0029420732,0.5917969,
2760,2012-07-01 09:46:02,0.0010867388,,-0.0031885162,0.7011719,
2761,2012-07-01 09:46:03,-0.0007023738,,-0.0056148369999999,0.6801758000000001,
2762,2012-07-01 09:46:04,0.0037493322,,-0.0005217861,0.6567383000000001,
2763,2012-07-01 09:46:05,0.0011702057,,-0.0037220528,0.6166991999999999,
2764,2012-07-01 09:46:06,0.0013254541,,-0.0030640245,0.5727539,
2765,2012-07-01 09:46:07,-0.00090227695,,-0.005619919,0.5517578000000001,
2766,2012-07-01 09:46:08,0.0019698185,,-0.0038490853999999,0.5449219,
2767,2012-07-01 09:46:09,-6.9277514e-05,,-0.0037830283,0.5078125,
2768,2012-07-01 09:46:10,0.0021350828,,-0.0030716464,0.5336914,
2769,2012-07-01 09:46:11,-0.0018112313,,-0.0021354167,0.5864258000000001,
2770,2012-07-01 09:46:12,-0.00042526374,,-0.0015815548999999,0.49902344,
2771,2012-07-01 09:46:13,-0.00020908454,,-0.0022281504,0.55322266,
2772,2012-07-01 09:46:14,0.0018496260999999,,-0.0023793192,0.54248047,
2773,2012-07-01 09:46:15,-0.0013488248,,-0.002782012,0.58691406,
2774,2012-07-01 09:46:16,0.0003148788,,-0.0019702744,0.49438477,
2775,2012-07-01 09:46:17,0.0002481053,,-0.0029928860999999,0.56640625,
2776,2012-07-01 09:46:18,0.001854634,,-0.0041310973,0.5698241999999999,
2777,2012-07-01 09:46:19,0.0011476696,,-0.0038465447999999,0.52783203,
2778,2012-07-01 09:46:20,0.0015257746,,-0.0047916668,0.44311523,
2779,2012-07-01 09:46:21,0.005138221,,-0.0020477641,0.42163086,
2780,2012-07-01 09:46:22,0.0032969418,,-0.0035848578,0.45361328,
2781,2012-07-01 09:46:23,0.0038161057,,-0.0016628557,0.5131836,
2782,2012-07-01 09:46:24,0.0039663464,,-0.0035137194,0.4951172,
2783,2012-07-01 09:46:25,0.004390358,,-0.0041438006,0.5258789,
2784,2012-07-01 09:46:26,0.0024005075,,-0.0025597052,0.58691406,
2785,2012-07-01 09:46:27,0.0021968484,,-0.0022573678,0.62402344,
2786,2012-07-01 09:46:28,0.004400374,,-0.0023920224,0.609375,
2787,2012-07-01 09:46:29,-0.0006026308999999,,-0.0035518294,0.57470703,
2788,2012-07-01 09:46:30,0.0029079859999999,,-0.0045376015,0.6269531,
2789,2012-07-01 09:46:31,0.00088975695,45.90625,-0.0037144308,0.6245116999999999,
2790,2012-07-01 09:46:32,-0.001312934,45.9375,-0.0035213414,0.7050781,
2791,2012-07-01 09:46:33,0.002150107,45.90625,-0.004496951,0.6503906,
2792,2012-07-01 09:46:34,0.0009957599,46.0,-0.0057876017,0.5854491999999999,
2793,2012-07-01 09:46:35,3.9157703e-06,45.90625,-0.001504065,0.5522461,
2794,2012-07-01 09:46:36,0.0020299146,46.09375,-0.0025165142,0.5107422,
2795,2012-07-01 09:46:37,-3.2056498e-05,,-0.0024936483,0.4724121,
